Title	First Author First Name	First Author Surname	Corresponding Author First Name	Corresponding Author Surname	Corresponding Author Order	Publication Name	Alternate Name	Abstract	Url	Author Address	Year	DOI	Reference Type	PDF Relative Path	Keywords
Kangaroo Mother Care and Neonatal Outcomes: A Meta-analysis		Boundy, E. O., Dastjerdi, R., Spiegelman, D., Fawzi, W. W., Missmer, S. A., Lieberman, E., Kajeepeta, S., Wall, S. and Chan, G. J.				pediatrics	pediatrics	CONTEXT: Kangaroo mother care (KMC) is an intervention aimed at improving outcomes among preterm and low birth weight newborns. OBJECTIVE: Conduct a systematic review and meta-analysis estimating the association between KMC and neonatal outcomes. DATA SOURCES: PubMed, Embase, Web of Science, Scopus, African Index Medicus (AIM), Latin American and Caribbean Health Sciences Information System (LILACS), Index Medicus for the Eastern Mediterranean Region (IMEMR), Index Medicus for the South-East Asian Region (IMSEAR), and Western Pacific Region Index Medicus (WPRIM). STUDY SELECTION: We included randomized trials and observational studies through April 2014 examining the relationship between KMC and neonatal outcomes among infants of any birth weight or gestational age. Studies with <10 participants, lack of a comparison group without KMC, and those not reporting a quantitative association were excluded. DATA EXTRACTION: Two reviewers extracted data on study design, risk of bias, KMC intervention, neonatal outcomes, relative risk (RR) or mean difference measures. RESULTS: 1035 studies were screened; 124 met inclusion criteria. Among LBW newborns, KMC compared to conventional care was associated with 36% lower mortality(RR 0.64; 95% [CI] 0.46, 0.89). KMC decreased risk of neonatal sepsis (RR 0.53, 95% CI 0.34, 0.83), hypothermia (RR 0.22; 95% CI 0.12, 0.41), hypoglycemia (RR 0.12; 95% CI 0.05, 0.32), and hospital readmission (RR 0.42; 95% CI 0.23, 0.76) and increased exclusive breastfeeding (RR 1.50; 95% CI 1.26, 1.78). Newborns receiving KMC had lower mean respiratory rate and pain measures, and higher oxygen saturation, temperature, and head circumference growth. LIMITATIONS: Lack of data on KMC limited the ability to assess dose-response. CONCLUSIONS: Interventions to scale up KMC implementation are warranted.			2016				10919
Progesterone for Acute Traumatic Brain Injury: A Systematic Review of Randomized Controlled Trials		Zeng, Y., Zhang, Y., Ma, J. and Xu, J.				plos one	plos one	OBJECTIVE: To evaluate the efficacy and safety of progesterone administrated in patients with acute traumatic brain injury (TBI). METHODS: PubMed/MEDLINE, EMBASE, Cochrane Database of Systematic Reviews, Cochrane Central Register of Controlled Trials (CENTRAL), Clinicaltrials.gov, ISRCTN registry and WHO International Clinical Trials Registry Platform (ICTRP) were searched for randomized controlled trials (RCTs) comparing progesterone and placebo administrated in acute TBI patients. The primary outcome was mortality and the secondary outcomes were unfavorable outcomes and adverse events. A meta-analysis was conducted to evaluate the efficacy and safety of progesterone administrated in patients with acute TBI. RESULTS: A total of 6 studies met inclusion criteria, involving 2,476 patients. The risk of bias was considered to be low in 4 studies but high in the other 2 studies. The results of meta-analysis indicated progesterone did not reduce the mortality (RR = 0.83, 95% CI = 0.57-1.20) or unfavorable outcomes (RR = 0.89, 95% CI = 0.78-1.02) of acute TBI patients in comparison with placebo. Sensitivity analysis yielded consistent results. Progesterone was basically safe and well tolerated in TBI patients with the exception of increased risk of phlebitis or thrombophlebitis (RR = 3.03, 95% CI = 1.96-4.66). CONCLUSIONS: Despite some modest bias, present evidence demonstrated that progesterone was well tolerated but did not reduce the mortality or unfavorable outcomes of adult patients with acute TBI.			2015				8751
Interventions to improve adherence to treatment for paediatric tuberculosis in low- and middle-income countries: a systematic review and meta-analysis		Weaver, M. S., Lönnroth, K., Howard, S. C., Roter, D. L. and Lam, C. G.				bulletin of the world health organization	bulletin of the world health organization	OBJECTIVE: To assess the design, delivery and outcomes of interventions to improve adherence to treatment for paediatric tuberculosis in low- and middle-income countries and develop a contextual framework for such interventions. METHODS: We searched PubMed and Cochrane databases for reports published between 1 January 2003 and 1 December 2013 on interventions to improve adherence to treatment for tuberculosis that included patients younger than 20 years who lived in a low- or middle-income country. For potentially relevant articles that lacked paediatric outcomes, we contacted the authors of the studies. We assessed heterogeneity and risk of bias. To evaluate treatment success - i.e. the combination of treatment completion and cure - we performed random-effects meta-analysis. We identified areas of need for improved intervention practices. FINDINGS: We included 15 studies in 11 countries for the qualitative analysis and of these studies, 11 qualified for the meta-analysis - representing 1279 children. Of the interventions described in the 15 studies, two focused on education, one on psychosocial support, seven on care delivery, four on health systems and one on financial provisions. The children in intervention arms had higher rates of treatment success, compared with those in control groups (odds ratio: 3.02; 95% confidence interval: 2.19-4.15). Using the results of our analyses, we developed a framework around factors that promoted or threatened treatment completion. CONCLUSION: Various interventions to improve adherence to treatment for paediatric tuberculosis appear both feasible and effective in low- and middle-income countries.			2015				9819
Aripiprazole for the treatment of tic disorders in children: A systematic review and meta-analysis		Yang, Chun-Song, Huang, Hong, Zhang, Ling-Li, Zhu, Cai-Rong and Guo, Qin				bmc psychiatry	bmc psychiatry	BACKGROUND: Tic disorders (TDs) are common neuropsychiatric disorders in children. Typical antipsychotics, such as haloperidol and pimozide have been prescribed to control tic symptoms as first-line agents. However, adverse effects have led to the use of newer atypical antipsychotics. Aripiprazole is one of alternatives. The aim of this study was to evaluate the efficacy and safety of aripiprazole for children with TDs. METHODS: Randomized controlled trials (RCTs), quasi-RCTs and control studies evaluating aripiprazole for children with tic disorders were identified from PubMed, Embase, Cochrane library, Cochrane Central, four Chinese database and relevant reference lists. Quality assessment referred to the Cochrane Handbook for Systematic Reviews of Interventions. RESULTS: Twelve studies involving 935 participants were included. The general quality of included studies was poor. Only one study used placebo as a control and others used positive drug controls. Participants were aged between 4 and 18 years. The period of treatment ranged from 8 to 12 weeks. Seven studies (N = 600 patients) used the YGTSS scale as the outcome measurement, and there was no significant difference in reduction of the total YGTSS score between the aripiprazole and positive control groups (MD = ?0.48, 95 % CI [?6.22, 5.26], P = 0.87, I² = 87 %). Meta-analysis of four of the studies (N = 285 patients) that compared aripiprazole with haloperidol showed that there was no significant difference in reduction of the total YGTSS score (MD = 2.50, 95 % CI [?6.93, 11.92], P = 0.60, I² = 88 %). Meta-analysis of two studies (N = 255 patients) that compared aripiprazole with tiapride showed that there was no significant difference in reduction of the total YGTSS score (MD = ?3.15, 95 % CI [?11.38, 5.09], P = 0.45, I² = 86 %). Adverse events (AEs) were reported in 11 studies. Drowsiness (5.1 %–58.1 %), increased appetite (3.2 %–25.8 %), nausea (2 %–18.8 %) and headache (2 %–16.1 %) were common AEs. CONCLUSION: In conclusion, aripiprazole appears to be a promising therapy for children with TDs. Further well-conducted RCTs are required to confirm this issue. (PsycINFO Database Record (c) 2016 APA, all rights reserved)			2015				8934
Maternal antenatal multiple micronutrient supplementation for long-term health benefits in children: a systematic review and meta-analysis		Devakumar, D., Fall, C. H., Sachdev, H. S., Margetts, B. M., Osmond, C., Wells, J. C., Costello, A. and Osrin, D.				bmc medicine	bmc medicine	BACKGROUND: Multiple micronutrient supplementation for pregnant women reduces low birth weight and has been recommended in low- and middle-income countries (LMICs) to improve child survival, growth and health. We aimed to review the evidence from long-term follow-up studies of multiple micronutrient supplementation beginning in the later first or second trimester. METHODS: We searched systematically for follow-up reports from all trials in a 2015 Cochrane review of multiple micronutrient supplementation in pregnancy. The intervention comprised three or more micronutrients and the comparison group received iron (60 mg) and folic acid (400 ?g), where possible. Median gestation of commencement varied from 9 to 23 weeks. Primary outcomes were offspring mortality, height, weight and head circumference, presented as unadjusted differences in means or proportions (intervention minus control). Secondary outcomes included other anthropometry, body composition, blood pressure, and cognitive and lung function. RESULTS: We found 20 follow-up reports from nine trials (including 88,057 women recruited), six of which used the UNIMMAP supplement designed to provide recommended daily allowances. The age of follow-up ranged from 0 to 9 years. Data for mortality estimates were available from all trials. Meta-analysis showed no difference in mortality (risk difference -0.05 per 1000 livebirths; 95 % CI, -5.25 to 5.15). Six trials investigated anthropometry and found no difference at follow-up in weight-for-age z score (0.02; 95 % CI, -0.03 to 0.07), height-for-age z score (0.01; 95 % CI, -0.04 to 0.06), or head circumference (0.11 cm; 95 % CI, -0.03 to 0.26). No differences were seen in body composition, blood pressure, or respiratory outcomes. No consistent differences were seen in cognitive function scores. CONCLUSIONS: There is currently no evidence that, compared with iron and folic acid supplementation, routine maternal antenatal multiple micronutrient supplementation improves childhood survival, growth, body composition, blood pressure, respiratory or cognitive outcomes.			2016				9027
The chronic care model for type 2 diabetes: a systematic review		Baptista, D. R., Wiens, A., Pontarolo, R., Regis, L., Reis, W. C. and Correr, C. J.				diabetology & metabolic syndrome	diabetology & metabolic syndrome	The chronic care model (CCM) uses a systematic approach to restructure health care systems. The aim of this systematic review was to examine studies that evaluated different elements of the CCM in patients with type 2 diabetes mellitus (T2DM) and to assess the influence of the CCM on different clinical outcomes. There view was performed in the Medline and Cochrane Library electronic databases. The search was limited to randomized controlled trials conducted with T2DM patients. Studies were eligible for inclusion if they compared usual care with interventions that use done or more elements of the CCM and assessed the impact on clinical outcomes. After applying the eligibility criteria, 12 studies were included for data extraction. Of these, six showed evidence of effectiveness of the CCM for T2DM management in primary care as well as significant improvements in clinical outcomes. In the other six studies, no improvements regarding clinical outcomes were observed when comparing the intervention and control groups. Some limitations, such as a short follow-up period and a low number of patients, were observed. Some studies showed that the reorganization of health systems can improveT2DM care. However, it is possible that greater benefits could be obtained through combing all 6 elements of CCM.			2016				6094
Use of Decision Aids with Minority Patients: a Systematic Review		Nathan, A. G., Marshall, I. M., Cooper, J. M. and Huang, E. S.				journal of general internal medicine	journal of general internal medicine	BACKGROUND: One potential approach to reducing health disparities among minorities is through the promotion of shared decision making (SDM). The most commonly studied SDM intervention is the decision aid (DA). While DAs have been extensively studied, we know relatively little about their use in minority populations. We conducted a systematic review to characterize the application and effectiveness of DAs in racial, ethnic, sexual, and gender minorities. METHODS: We searched PubMed for randomized controlled trials (RCTs) evaluating DAs between 2004 and 2013. We included trials that enrolled adults (> 18 years of age) with > 50 % representation by minority patients. Four reviewers independently assessed 597 initially identified articles, and those with inconclusive results were discussed to consensus. We abstracted decision quality, patient-doctor communication, and clinical treatment decision outcomes. Results were considered significantly modified by the DA if the study reported p?<?0.05. RESULTS: We reviewed 18 RCTs of DA interventions in minority populations. The majority of interventions (78 %) addressed cancer screening. The most common mode of delivery for the DAs was personal counseling (46 %), followed by multi-media (29 %), and print materials (25 %). Most of the trials studied racial (78 %) or ethnic (17 %) minorities with only one trial focused on sexual minorities and none on gender minorities. Ten studies tailored their interventions for their minority populations. Comparing intervention vs. control, decision quality outcomes improved in six out of eight studies and patient-doctor communication improved in six out of seven studies. Of the 15 studies that reported on clinical decisions, eight demonstrated significant changes in decisions with DAs. DISCUSSION: DAs have been effective in improving patient-doctor communication and decision quality outcomes in minority populations and could help address health disparities. However, the existing literature is almost non-existent for sexual and gender minorities and has not included the full breadth of clinical decisions that affect minority populations.			2016				5675
Impact of an Early Invasive Strategy versus Conservative Strategy for Unstable Angina and Non-ST Elevation Acute Coronary Syndrome in Patients with Chronic Kidney Disease: A Systematic Review		Shaw, C., Nitsch, D., Lee, J., Fogarty, D. and Sharpe, C. C.				plos one	plos one	BACKGROUND: Clinical practice guidelines support an early invasive approach after NSTE-ACS in patients with chronic kidney disease (CKD). There is no direct randomised controlled trial evidence in the CKD population, and whether the benefit of an early invasive approach is maintained across the spectrum of severity of CKD remains controversial. METHODS: We conducted a systematic review to evaluate the association between an early invasive approach and all-cause mortality in patients with CKD. We searched MEDLINE and EMBASE (1990-May 2015) and article reference lists. Data describing study design, participants, invasive management strategies, renal function, all-cause mortality and risk of bias were extracted. RESULTS: 3,861 potentially relevant studies were identified. Ten studies, representing data on 147,908 individuals with NSTE-ACS met the inclusion criteria. Qualitative heterogeneity in the definitions of early invasive approach, comparison groups and renal dysfunction existed. Meta-analysis of the RCT derived and observational data were generally supportive of an early invasive approach in CKD (RR0.76 (95% CI 0.49-1.17) and RR0.50 (95%CI 0.42-0.59) respectively). Meta-analysis of the observational studies demonstrated a large degree of heterogeneity (I2 79%) driven in part by study size and heterogeneity across various kidney function levels. CONCLUSIONS: The observational data support that an early invasive approach after NSTE-ACS confers a survival benefit in those with early-moderate CKD. Local opportunities for quality improvement should be sought. Those with severe CKD and the dialysis population are high risk and under-studied. Novel and inclusive approaches for CKD and dialysis patients in cardiovascular clinical trials are needed.			2016				7980
Efficacy of Short-Term Antiarrhythmic Drugs Use after Catheter Ablation of Atrial Fibrillation-A Systematic Review with Meta-Analyses and Trial Sequential Analyses of Randomized Controlled Trials		Chen, W., Liu, H., Ling, Z., Xu, Y., Fan, J., Du, H., Xiao, P., Su, L., Liu, Z., Lan, X., Zrenner, B. and Yin, Y.				plos one	plos one	BACKGROUND: The efficacy of short-term antiarrhythmic drugs (AADs) use compared with no-AADs prescription after catheter ablation of atrial fibrillation (AF) in preventing atrial arrhythmia recurrence is uncertain. METHODS: We searched PubMed, Embase, and the Cochrane Library through December 2015 to identify randomized controlled trials (RCTs) which evaluated the efficacy of short-term AADs use compared with no-AADs prescription after AF ablation in preventing atrial arrhythmia recurrence. The primary outcome was labeled as early atrial arrhythmia recurrence within 3 months after ablation. Secondary outcome was defined as late recurrence after 3 months of ablation. Random-effects model or fixed-effects model was used to estimate relative risks (RRs) with 95% confidence intervals (CIs). RESULTS: Six RCTs with 2,667 patients were included into this meta-analysis. Compared with no-AADs administration after AF ablation, short-term AADs use was associated with significant reduction of early atrial arrhythmia recurrence (RR, 0.68; 95% CI, 0.52-0.87; p = 0.003). Trial sequential analysis (TSA) showed that the cumulative Z-curve crossed the trial sequential monitoring boundary for benefit, establishing sufficient and conclusive evidence. However, compared with no-AADs prescription, short-term AADs use after AF ablation didn't significantly reduce the risk of late atrial arrhythmia recurrence (RR, 0.92; 95% CI, 0.83-1.03; p = 0.15). TSA supported this result; meanwhile the estimated required information size (1,486 patients) was also met. CONCLUSION: Short-term use of AADs after AF ablation can significantly decrease the risk of early atrial arrhythmia recurrence but not lead to corresponding reduction in risk of late atrial arrhythmia recurrence.			2016				9901
Antibioprophylaxis in Prevention of Endophthalmitis in Intravitreal Injection: A Systematic Review and Meta-Analysis		Benoist d'Azy, C., Pereira, B., Naughton, G., Chiambaretta, F. and Dutheil, F.				plos one	plos one	"Despite endophthalmitis being the most feared complication, antibioprophylaxis remains controversial in intravitreal injections. Therefore, we conducted a systematic review and meta-analysis on the effects of antibioprophylaxis in intravitreal injections in the prevention of endophthalmitis. The PubMed, Cochrane Library, Embase and Science Direct databases were searched for studies comparing groups with and without antibiotics in intravitreal injection, with the use of the following keywords: ""antibiotic*"", ""endophthalmitis"" and ""intravitreal injection*"". To be included, studies needed to specify number of participants and number of endophthalmitis within each group (with and without antibiotics). We conducted meta-analysis on the prevalence of clinical endophthalmitis including both culture-proven and culture negative samples. Nine studies were included. A total of 88 incidences of endophthalmitis were reported from 174,159 injections (0.051% i.e., one incidence of endophthalmitis for 1979 injections). Specifically, 59 incidences of endophthalmitis were reported from 113,530 injections in the group with antibiotics (0.052% or one incidence of endophthalmitis for 1924 injections) and 29 incidences of endophthalmitis from 60,633 injections in the group without antibiotics (0.048% or one endophthalmitis for 2091 injections). Our meta-analysis did not report a significant difference in the prevalence of clinical endophthalimitis between the two groups with and without topical antibiotics: the odds ratio of clinical endophthalimitis was 0.804 (CI95% 0.384-1.682, p = 0.56) for the antibiotic group compared with the group without antibiotics. In conclusion, we performed the first large meta-analysis demonstrating that antibioprophylaxis is not required in intravitreal injections. Strict rules of asepsis remain the only evidence-based prophylaxis of endophthalmitis. The results support initiatives to reduce the global threat of resistance to antibiotics."			2016				6898
Anaesthesia Management for Awake Craniotomy: Systematic Review and Meta-Analysis		Stevanovic, A., Rossaint, R., Veldeman, M., Bilotta, F. and Coburn, M.				plos one	plos one	BACKGROUND: Awake craniotomy (AC) renders an expanded role in functional neurosurgery. Yet, evidence for optimal anaesthesia management remains limited. We aimed to summarise the latest clinical evidence of AC anaesthesia management and explore the relationship of AC failures on the used anaesthesia techniques. METHODS: Two authors performed independently a systematic search of English articles in PubMed and EMBASE database 1/2007-12/2015. Search included randomised controlled trials (RCTs), observational trials, and case reports (n>4 cases), which reported anaesthetic approach for AC and at least one of our pre-specified outcomes: intraoperative seizures, hypoxia, arterial hypertension, nausea and vomiting, neurological dysfunction, conversion into general anaesthesia and failure of AC. Random effects meta-analysis was used to estimate event rates for four outcomes. Relationship with anaesthesia technique was explored using logistic meta-regression, calculating the odds ratios (OR) and 95% confidence intervals [95%CI]. RESULTS: We have included forty-seven studies. Eighteen reported asleep-awake-asleep technique (SAS), twenty-seven monitored anaesthesia care (MAC), one reported both and one used the awake-awake-awake technique (AAA). Proportions of AC failures, intraoperative seizures, new neurological dysfunction and conversion into general anaesthesia (GA) were 2% [95%CI:1-3], 8% [95%CI:6-11], 17% [95%CI:12-23] and 2% [95%CI:2-3], respectively. Meta-regression of SAS and MAC technique did not reveal any relevant differences between outcomes explained by the technique, except for conversion into GA. Estimated OR comparing SAS to MAC for AC failures was 0.98 [95%CI:0.36-2.69], 1.01 [95%CI:0.52-1.88] for seizures, 1.66 [95%CI:1.35-3.70] for new neurological dysfunction and 2.17 [95%CI:1.22-3.85] for conversion into GA. The latter result has to be interpreted cautiously. It is based on one retrospective high-risk of bias study and significance was abolished in a sensitivity analysis of only prospectively conducted studies. CONCLUSION: SAS and MAC techniques were feasible and safe, whereas data for AAA technique are limited. Large RCTs are required to prove superiority of one anaesthetic regime for AC.			2016				8319
Efficacy and Safety of Combined Androgen Deprivation Therapy (ADT) and Docetaxel Compared with ADT Alone for Metastatic Hormone-Naive Prostate Cancer: A Systematic Review and Meta-Analysis		Botrel, T. E., Clark, O., Lima Pompeo, A. C., Horta Bretas, F. F., Sadi, M. V., Ferreira, U. and Borges Dos Reis, R.				plos one	plos one	OBJECTIVE: Prostate cancer is the most common nonskin cancer and second most common cause of cancer mortality in older men in the United States (USA) and Western Europe. Androgen-deprivation therapy alone (ADT) remains the first line of treatment in most cases, for metastatic disease. We performed a systematic review and meta-analysis of all randomized controlled trials (RCT) that compared the efficacy and adverse events profile of a chemohormonal therapy (ADT ± docetaxel) for metastatic hormone-naive prostate cancer (mHNPC). METHODS: Several databases were searched, including MEDLINE, EMBASE, LILACS, and CENTRAL. The primary endpoint was overall survival. Data extracted from the studies were combined by using the hazard ratio (HR) or risk ratio (RR) with their corresponding 95% confidence intervals (95% CI). RESULTS: The final analysis included 3 trials comprising 2,264 patients (mHNPC). Patients who received the chemohormonal therapy had a longer clinical progression-free survival interval (HR = 0.64; 95% CI: 0.55 to 0.75; p<0.00001), and no heterogeneity (Chi2 = 0.64; df = 1 [p = 0.42]; I2 = 0%). The biochemical progression-free survival (bPFS) also was higher in patients treated with ADT plus docetaxel (HR = 0.63; 95% CI: 0.57 to 0.69; p<0.00001), also with no heterogeneity noted (Chi2 = 0.48; df = 2 [p = 0.79]; I2 = 0%). Finally, the combination of ADT with docetaxel showed a superior overall survival (OS) compared with ADT alone (HR = 0.73; 95% CI: 0.64 to 0.84; p<0.0001), with moderate heterogeneity (Chi2 = 3.84; df = 2 [p = 0.15]; I2 = 48%). A random-effects model analysis was performed, and the results remained favorable to the use of ADT plus docetaxel (HR = 0.73; 95% CI: 0.60 to 0.89; p = 0.002). In the final combined analysis of the high-volume disease patients, the use of the combination therapy also favored an increased overall survival (HR = 0.67; 95% CI: 0.54 to 0.83; p = 0.0003). Regarding adverse events and severe toxicity (grade ?3), the group receiving the combined therapy had higher rates of neutropenia, febrile neutropenia and fatigue. CONCLUSION: The combination of ADT with docetaxel improved the clinical progression-free survival, bPFS and OS of patients with mHNPC. A superior OS was seen especially for patients with metastatic and high-volume disease. This contemporary combination therapy may now be offered as a first-line treatment for selected patients.			2016				8150
Cardiovascular and Renal Outcomes of Renin-Angiotensin System Blockade in Adult Patients with Diabetes Mellitus: A Systematic Review with Network Meta-Analyses		Catalá-López, F., Macías Saint-Gerons, D., González-Bermejo, D., Rosano, G. M., Davis, B. R., Ridao, M., Zaragoza, A., Montero-Corominas, D., Tobías, A., de la Fuente-Honrubia, C., Tabarés-Seisdedos, R. and Hutton, B.				plos medicine	plos medicine	BACKGROUND: Medications aimed at inhibiting the renin-angiotensin system (RAS) have been used extensively for preventing cardiovascular and renal complications in patients with diabetes, but data that compare their clinical effectiveness are limited. We aimed to compare the effects of classes of RAS blockers on cardiovascular and renal outcomes in adults with diabetes. METHODS AND FINDINGS: Eligible trials were identified by electronic searches in PubMed/MEDLINE and the Cochrane Database of Systematic Reviews (1 January 2004 to 17 July 2014). Interventions of interest were angiotensin-converting enzyme (ACE) inhibitors, angiotensin receptor blockers (ARBs), and direct renin (DR) inhibitors. The primary endpoints were cardiovascular mortality, myocardial infarction, and stroke-singly and as a composite endpoint, major cardiovascular outcome-and end-stage renal disease [ESRD], doubling of serum creatinine, and all-cause mortality-singly and as a composite endpoint, progression of renal disease. Secondary endpoints were angina pectoris and hospitalization for heart failure. In all, 71 trials (103,120 participants), with a total of 14 different regimens, were pooled using network meta-analyses. When compared with ACE inhibitor, no other RAS blocker used in monotherapy and/or combination was associated with a significant reduction in major cardiovascular outcomes: ARB (odds ratio [OR] 1.02; 95% credible interval [CrI] 0.90-1.18), ACE inhibitor plus ARB (0.97; 95% CrI 0.79-1.19), DR inhibitor plus ACE inhibitor (1.32; 95% CrI 0.96-1.81), and DR inhibitor plus ARB (1.00; 95% CrI 0.73-1.38). For the risk of progression of renal disease, no significant differences were detected between ACE inhibitor and each of the remaining therapies: ARB (OR 1.10; 95% CrI 0.90-1.40), ACE inhibitor plus ARB (0.97; 95% CrI 0.72-1.29), DR inhibitor plus ACE inhibitor (0.99; 95% CrI 0.65-1.57), and DR inhibitor plus ARB (1.18; 95% CrI 0.78-1.84). No significant differences were showed between ACE inhibitors and ARBs with respect to all-cause mortality, cardiovascular mortality, myocardial infarction, stroke, angina pectoris, hospitalization for heart failure, ESRD, or doubling serum creatinine. Findings were limited by the clinical and methodological heterogeneity of the included studies. Potential inconsistency was identified in network meta-analyses of stroke and angina pectoris, limiting the conclusiveness of findings for these single endpoints. CONCLUSIONS: In adults with diabetes, comparisons of different RAS blockers showed similar effects of ACE inhibitors and ARBs on major cardiovascular and renal outcomes. Compared with monotherapies, the combination of an ACE inhibitor and an ARB failed to provide significant benefits on major outcomes. Clinicians should discuss the balance between benefits, costs, and potential harms with individual diabetes patients before starting treatment. REVIEW REGISTRATION: PROSPERO CRD42014014404.			2016				7855
Interventions to aid patient adherence to physiotherapist prescribed self-management strategies: a systematic review		Peek, K., Sanson-Fisher, R., Mackenzie, L. and Carey, M.				physiotherapy	physiotherapy	BACKGROUND: Physiotherapist prescribed self-management strategies are an important adjunct to 'hands on' treatment. However, treatment outcomes are likely to be related to whether patients adhere to the prescribed strategy. Therefore, physiotherapists should be aware of adherence aiding interventions designed to maximise patient outcomes underpinned by quality research studies. OBJECTIVE: To conduct a systematic review of the interventions used to aid patient adherence to all physiotherapist prescribed self-management strategies. DATA SOURCES: The search included the databases CINAHL, EMBASE, MEDLINE, PUBMED, PSYCINFO, SPORTSDiscus, the Cochrane Central Register of Controlled Trials, PEDro and Mednar for randomised controlled trials (RCTs) published in a peer reviewed journal from inception to November 2014. DATA EXTRACTION AND SYNTHESIS: Data were extracted using a standardised form from twelve included RCTs for patient adherence rates to self-management strategies for interventions used to aid patient adherence and usual care. Two independent reviewers conducted methodological quality assessment. RESULTS: Twelve different interventions to aid patient adherence to exercise were recorded from twelve fair to high quality RCTs. Potential adherence aiding interventions include an activity monitor and feedback system, written exercise instructions, behavioural exercise programme with booster sessions and goal setting. CONCLUSION AND IMPLICATIONS OF KEY FINDINGS: Despite a number of studies demonstrating interventions to positively influence patient adherence to exercise, there is insufficient data to endorse their use in clinical practice. No RCTs examining adherence aiding interventions to self-management strategies other than exercise were identified, indicating a significant gap in the literature. SYSTEMATIC REVIEW REGISTRATION NUMBER: PROSPERO CRD42015014516.			2016				5897
Management and postoperative outcome in primary lung cancer and heart disease co-morbidity: a systematic review and meta-analysis		Bablekos, G. D., Analitis, A., Michaelides, S. A., Charalabopoulos, K. A. and Tzonou, A.				annals of translational medicine	annals of translational medicine	BACKGROUND: Co-morbidity of primary lung cancer (LC) and heart disease (HD), both requiring surgical therapy, characterizes a high risk group of patients necessitating prompt diagnosis and treatment. The aim of this study is the review of available evidence guiding the management of these patients. METHODS: Postoperative outcome of patients operated for primary LC (first meta-analysis) and for both primary LC and HD co-morbidity (second meta-analysis), were studied. Parameters examined in both meta-analyses were thirty-day postoperative mortality, postoperative complications, three- and five-year survival probabilities. The last 36 years were reviewed by using the PubMed data base. Thirty-seven studies were qualified for both meta-analyses. RESULTS: The pooled 30-day mortality percentages (%) were 4.16% [95% confidence interval (CI): 2.68-5.95] (first meta-analysis) and 5.26% (95% CI: 3.47-7.62) (second meta-analysis). Higher percentages of squamous histology and lobectomy, were significantly associated with increased (P=0.001) and decreased (P<0.001) thirty-day postoperative mortality, respectively (first meta-analysis). The pooled percentages for postoperative complications were 34.32% (95% CI: 24.59-44.75) (first meta-analysis) and 45.59% (95% CI: 35.62-55.74) (second meta-analysis). Higher percentages of squamous histology (P=0.001), lobectomy (P=0.002) and p-T1 or p-T2 (P=0.034) were associated with higher proportions of postoperative complications (second meta-analysis). The pooled three- and five- year survival probabilities were 68.25% (95% CI: 45.93-86.86) and 52.03% (95% CI: 34.71-69.11), respectively. Higher mean age (P=0.046) and percentage lobectomy (P=0.009) significantly reduced the five-year survival probability. CONCLUSIONS: Lobectomy and age were both accompanied by reduced five-year survival rate. Also, combined aorto-coronary bypass grafting (CABG) with lobectomy for squamous pT1 or pT2 LC displayed a higher risk of postoperative complications. Moreover, medical decision between combined or staged surgery is suggested to be individualized based on adequacy of coronary arterial perfusion, age, patient's preoperative performance status (taking into account possible co-morbidities per patient), tumor's staging and extent of lung resection.			2016				9432
The Feasibility and Oncological Safety of Axillary Reverse Mapping in Patients with Breast Cancer: A Systematic Review and Meta-Analysis of Prospective Studies		Han, C., Yang, B., Zuo, W. S., Zheng, G., Yang, L. and Zheng, M. Z.				plos one	plos one	OBJECTIVE: The axillary reverse mapping (ARM) technique has recently been developed to prevent lymphedema by preserving the arm lymphatic drainage during sentinel lymph node biopsy (SLNB) or axillary lymph node dissection (ALND) procedures. The objective of this systematic review and meta-analysis was to evaluate the feasibility and oncological safety of ARM. METHODS: We searched Medline, Embase, Web of science, Scopus, and the Cochrane Library for relevant prospective studies. The identification rate of ARM nodes, the crossover rate of SLN-ARM nodes, the proportion of metastatic ARM nodes, and the incidence of complications were pooled into meta-analyses by the random-effects model. RESULTS: A total of 24 prospective studies were included into meta-analyses, of which 11 studies reported ARM during SLNB, and 18 studies reported ARM during SLNB. The overall identification rate of ARM nodes was 38.2% (95% CI 32.9%-43.8%) during SLNB and 82.8% (78.0%-86.6%) during ALND, respectively. The crossover rate of SLN-ARM nodes was 19.6% (95% CI 14.4%-26.1%). The metastatic rate of ARM nodes was 16.9% (95% CI 14.2%-20.1%). The pooled incidence of lymphedema was 4.1% (95% CI 2.9-5.9%) for patients undergoing ARM procedure. CONCLUSIONS: The ARM procedure was feasible during ALND. Nevertheless, it was restricted by low identification rate of ARM nodes during SLNB. ARM was beneficial for preventing lymphedema. However, this technique should be performed with caution given the possibility of crossover SLN-ARM nodes and metastatic ARM nodes. ARM appeared to be unsuitable for patients with clinically positive breast cancer due to oncological safety concern.			2016				8088
